import_batch_id,id,parent_legacy_crm_id,user_email,body,occurred_at,humeur_raw,original_comment_status,close_reqs,modere,source_sheet,raw_source_data,resolution_status,is_approved
old-data-berta2-all-20260501-01,016a3171,921de820,a.mir@otisud.com,Le formulaire d'inscription SIT a bien été envoyé à M. PATCHANE,2022-01-18 00:00:00,ok,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""016a3171"",""User"":""a.mir@otisud.com"",""CRM"":""921de820"",""Commentaire"":""Le formulaire d'inscription SIT a bien été envoyé à M. PATCHANE"",""Date"":""18/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,62cfda3d,28af4031,a.mir@otisud.com,J'ai envoyé le formulaire d'inscription SIT par mail le 29/11/2021,2022-01-18 00:00:00,ok,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""62cfda3d"",""User"":""a.mir@otisud.com"",""CRM"":""28af4031"",""Commentaire"":""J'ai envoyé le formulaire d'inscription SIT par mail le 29/11/2021"",""Date"":""18/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,39f5bf19,84cb697d,a.mir@otisud.com,Fiche établissement à revoir sont sur reunion.fr. Le prestataire a reçu un lien par mail ce jour pour avoir un accès direct sur reunion.fr.,2022-01-18 00:00:00,ok,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""39f5bf19"",""User"":""a.mir@otisud.com"",""CRM"":""84cb697d"",""Commentaire"":""Fiche établissement à revoir sont sur reunion.fr. Le prestataire a reçu un lien par mail ce jour pour avoir un accès direct sur reunion.fr."",""Date"":""18/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,8ec59a85,594b8a4a,a.mir@otisud.com,"J'ai appelé Mme CHAN le 12/01/2022 pour les modifications à apporter à sa fiche établissement. 
Cf. mail envoyé à ce prestataire le 13/01/2022.",2022-01-18 00:00:00,ok,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""8ec59a85"",""User"":""a.mir@otisud.com"",""CRM"":""594b8a4a"",""Commentaire"":""J'ai appelé Mme CHAN le 12/01/2022 pour les modifications à apporter à sa fiche établissement. \nCf. mail envoyé à ce prestataire le 13/01/2022."",""Date"":""18/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,33552dee,f3c8a372,a.mir@otisud.com,Formulaire d'inscription SIT envoyé par mail le 12/11/2021,2022-01-18 00:00:00,ok,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""33552dee"",""User"":""a.mir@otisud.com"",""CRM"":""f3c8a372"",""Commentaire"":""Formulaire d'inscription SIT envoyé par mail le 12/11/2021"",""Date"":""18/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,c5f60ca8,000d7aac,a.mir@otisud.com,Envoi du formulaire d'inscription SIT par mail le 10/11/2021,2022-01-18 00:00:00,ok,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""c5f60ca8"",""User"":""a.mir@otisud.com"",""CRM"":""000d7aac"",""Commentaire"":""Envoi du formulaire d'inscription SIT par mail le 10/11/2021"",""Date"":""18/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,fa52c3ee,6b286e2d,a.mir@otisud.com,Formulaire d'inscription SIT envoyé par mail le 09/11/2021,2022-01-18 00:00:00,ok,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""fa52c3ee"",""User"":""a.mir@otisud.com"",""CRM"":""6b286e2d"",""Commentaire"":""Formulaire d'inscription SIT envoyé par mail le 09/11/2021"",""Date"":""18/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,5abf0493,3a551387,a.mir@otisud.com,Envoi du formulaire d'inscription le 08/11/2021,2022-01-18 00:00:00,ok,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""5abf0493"",""User"":""a.mir@otisud.com"",""CRM"":""3a551387"",""Commentaire"":""Envoi du formulaire d'inscription le 08/11/2021"",""Date"":""18/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,b78faa0e,28f9890f,a.mir@otisud.com,Envoi du formulaire d'inscription le 08/11/2021,2022-01-18 00:00:00,ok,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""b78faa0e"",""User"":""a.mir@otisud.com"",""CRM"":""28f9890f"",""Commentaire"":""Envoi du formulaire d'inscription le 08/11/2021"",""Date"":""18/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,ffe7c6a9,9a3e65ce,a.mir@otisud.com,Fiche établissement à mettre à jour. Mail (coordonnées de l'OTI) envoyé le 08/11/2021 à la demande du prestataire,2022-01-18 00:00:00,ok,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""ffe7c6a9"",""User"":""a.mir@otisud.com"",""CRM"":""9a3e65ce"",""Commentaire"":""Fiche établissement à mettre à jour. Mail (coordonnées de l'OTI) envoyé le 08/11/2021 à la demande du prestataire"",""Date"":""18/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,9e5fa468,4ff97124,a.mir@otisud.com,Le formulaire n'est pas entièrement complété. Il manque des pièces à joindre au dossier avant l'envoi. Mme GERMAIN me recontactera si besoin.,2022-01-18 00:00:00,ok,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""9e5fa468"",""User"":""a.mir@otisud.com"",""CRM"":""4ff97124"",""Commentaire"":""Le formulaire n'est pas entièrement complété. Il manque des pièces à joindre au dossier avant l'envoi. Mme GERMAIN me recontactera si besoin."",""Date"":""18/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,0f469655,ed5b6aea,a.mir@otisud.com,"Inscription en cours, le prestataire a été recontacté (téléphone & mail) pour compléter de nouveau le formulaire (page 1 & 3 à revoir)",2022-01-18 00:00:00,ok,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""0f469655"",""User"":""a.mir@otisud.com"",""CRM"":""ed5b6aea"",""Commentaire"":""Inscription en cours, le prestataire a été recontacté (téléphone & mail) pour compléter de nouveau le formulaire (page 1 & 3 à revoir)"",""Date"":""18/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,9fa220dc,b8b84fec,a.mir@otisud.com,dossier SIT envoyé au presta le 05/10/21,2022-01-18 00:00:00,ok,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""9fa220dc"",""User"":""a.mir@otisud.com"",""CRM"":""b8b84fec"",""Commentaire"":""dossier SIT envoyé au presta le 05/10/21"",""Date"":""18/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,54ce4ab9,6481007a,m.lallement@otisud.com,courrier postal envoyé le 19/01/2022 - procédure d'entrée du prestataire en plateforme TDS terminée,2022-01-19 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""54ce4ab9"",""User"":""m.lallement@otisud.com"",""CRM"":""6481007a"",""Commentaire"":""courrier postal envoyé le 19/01/2022 - procédure d'entrée du prestataire en plateforme TDS terminée"",""Date"":""19/01/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,317b3a0a,22f82872,m.lallement@otisud.com,courrier postal envoyé le 19/01/2022 - procédure d'entrée du prestataire en plateforme TDS terminée,2022-01-19 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""317b3a0a"",""User"":""m.lallement@otisud.com"",""CRM"":""22f82872"",""Commentaire"":""courrier postal envoyé le 19/01/2022 - procédure d'entrée du prestataire en plateforme TDS terminée"",""Date"":""19/01/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,f1a19fa6,feb513b1,a.sarpedon@otisud.com,La fiche établissement est à revoir sur reunion.fr,2022-01-19 00:00:00,🙂,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""f1a19fa6"",""User"":""a.sarpedon@otisud.com"",""CRM"":""feb513b1"",""Commentaire"":""La fiche établissement est à revoir sur reunion.fr"",""Date"":""19/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,df72a3e9,af3d10f3,m.lallement@otisud.com,courrier postal envoyé le 19/01/2022 - procédure d'entrée du prestataire en plateforme TDS terminée,2022-01-19 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""df72a3e9"",""User"":""m.lallement@otisud.com"",""CRM"":""af3d10f3"",""Commentaire"":""courrier postal envoyé le 19/01/2022 - procédure d'entrée du prestataire en plateforme TDS terminée"",""Date"":""19/01/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,f033d830,f0511575,m.lallement@otisud.com,courrier postal envoyé le 19/01/2022 - procédure d'entrée du prestataire en plateforme TDS terminée,2022-01-19 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""f033d830"",""User"":""m.lallement@otisud.com"",""CRM"":""f0511575"",""Commentaire"":""courrier postal envoyé le 19/01/2022 - procédure d'entrée du prestataire en plateforme TDS terminée"",""Date"":""19/01/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,de405b4e,7fe08210,a.sarpedon@otisud.com,Fiche établissement à revoir sur reunion.fr. J'ai appelé le prestataire le 29/11/2021 pour faire le point concernant les informations en ligne de son établissement. Le prestataire informe que la tarification a changé.,2022-01-19 00:00:00,🙂,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""de405b4e"",""User"":""a.sarpedon@otisud.com"",""CRM"":""7fe08210"",""Commentaire"":""Fiche établissement à revoir sur reunion.fr. J'ai appelé le prestataire le 29/11/2021 pour faire le point concernant les informations en ligne de son établissement. Le prestataire informe que la tarification a changé."",""Date"":""19/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,362f029b,6ee58167,m.lallement@otisud.com,message laissé sur son portable le 19/01/2022 à 10h00 avec demande de rappel,2022-01-19 00:00:00,🙂,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""362f029b"",""User"":""m.lallement@otisud.com"",""CRM"":""6ee58167"",""Commentaire"":""message laissé sur son portable le 19/01/2022 à 10h00 avec demande de rappel"",""Date"":""19/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,2e2d2fc0,6ee58167,m.lallement@otisud.com,fermeture de Kaz a Mélina 1 et nous informe qu'elle va renouveller le classement pour Kaz a Mélina 2,2022-01-19 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""2e2d2fc0"",""User"":""m.lallement@otisud.com"",""CRM"":""6ee58167"",""Commentaire"":""fermeture de Kaz a Mélina 1 et nous informe qu'elle va renouveller le classement pour Kaz a Mélina 2"",""Date"":""19/01/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,62f2b5ce,67cd1bc2,c.metro@otisud.com,Publication le 19/01/22 à 20h,2022-01-19 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""62f2b5ce"",""User"":""c.metro@otisud.com"",""CRM"":""67cd1bc2"",""Commentaire"":""Publication le 19/01/22 à 20h"",""Date"":""19/01/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,2cc100ce,60bc04ef,m.lallement@otisud.com,envoi mail du courrier type fermeture au presta le 19/01/2022 - en attente de son retour,2022-01-19 00:00:00,🙂,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""2cc100ce"",""User"":""m.lallement@otisud.com"",""CRM"":""60bc04ef"",""Commentaire"":""envoi mail du courrier type fermeture au presta le 19/01/2022 - en attente de son retour"",""Date"":""19/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,00e08ddd,1a0624cc,a.sarpedon@otisud.com,Le formulaire d'inscription SIT a été envoyé à Madame LORION en date du 13 janvier 2022,2022-01-19 00:00:00,🙂,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""00e08ddd"",""User"":""a.sarpedon@otisud.com"",""CRM"":""1a0624cc"",""Commentaire"":""Le formulaire d'inscription SIT a été envoyé à Madame LORION en date du 13 janvier 2022"",""Date"":""19/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,96200a16,95e29f2f,m.lallement@otisud.com,presta ajouté en plateforme / mail ok / courrier ok le 19/01/2022,2022-01-19 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""96200a16"",""User"":""m.lallement@otisud.com"",""CRM"":""95e29f2f"",""Commentaire"":""presta ajouté en plateforme / mail ok / courrier ok le 19/01/2022"",""Date"":""19/01/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,a54bc19e,3781d5a7,a.sarpedon@otisud.com,"Le 12 novembre 2021, j'ai envoyé un mail à M. NAGUIN concernant les modifications à apporter à la fiche de son établissement",2022-01-19 00:00:00,🙂,En cours,false,true,Commentaires,"{""ID"":""a54bc19e"",""User"":""a.sarpedon@otisud.com"",""CRM"":""3781d5a7"",""Commentaire"":""Le 12 novembre 2021, j'ai envoyé un mail à M. NAGUIN concernant les modifications à apporter à la fiche de son établissement"",""Date"":""19/01/2022"",""Moderer"":""TRUE"",""Status"":""En cours"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,58fca773,3781d5a7,a.sarpedon@otisud.com,"Le 19 janvier 2022, j'ai appelé le prestataire pour faire le point concernant la fiche de son établissement. Ce jour, pour donner suite à la demande de M. NAGUIN, je vais envoyer de nouveau un mail.",2022-01-19 00:00:00,🙂,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""58fca773"",""User"":""a.sarpedon@otisud.com"",""CRM"":""3781d5a7"",""Commentaire"":""Le 19 janvier 2022, j'ai appelé le prestataire pour faire le point concernant la fiche de son établissement. Ce jour, pour donner suite à la demande de M. NAGUIN, je vais envoyer de nouveau un mail."",""Date"":""19/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,27db698d,26fd484c,a.sarpedon@otisud.com,"Le 10 novembre 2021, j'ai envoyé un mail à Mme APOSTIN concernant la mise à jour de la fiche de son établissement",2022-01-19 00:00:00,🙂,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""27db698d"",""User"":""a.sarpedon@otisud.com"",""CRM"":""26fd484c"",""Commentaire"":""Le 10 novembre 2021, j'ai envoyé un mail à Mme APOSTIN concernant la mise à jour de la fiche de son établissement"",""Date"":""19/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,3aec4ffc,2913b468,a.sarpedon@otisud.com,Cet établissement est référencé sur reunion.fr,2022-01-19 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""3aec4ffc"",""User"":""a.sarpedon@otisud.com"",""CRM"":""2913b468"",""Commentaire"":""Cet établissement est référencé sur reunion.fr"",""Date"":""19/01/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,3bda139e,60bc04ef,m.lallement@otisud.com,ok courrier reçu - fermé TDS,2022-01-20 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""3bda139e"",""User"":""m.lallement@otisud.com"",""CRM"":""60bc04ef"",""Commentaire"":""ok courrier reçu - fermé TDS"",""Date"":""20/01/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,ac0dde6d,d10badd3,m.lallement@otisud.com,"presta entré, mail + courrier ok le 20/01/2022",2022-01-20 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""ac0dde6d"",""User"":""m.lallement@otisud.com"",""CRM"":""d10badd3"",""Commentaire"":""presta entré, mail + courrier ok le 20/01/2022"",""Date"":""20/01/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,eaf58f98,3781d5a7,a.sarpedon@otisud.com,"Le 20/01/2022, j'ai envoyé un courriel à M. NAGUIN. Ce courriel permet à M. NAGUIN d'avoir un accès direct à la fiche de son établissement.",2022-01-20 00:00:00,🙂,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""eaf58f98"",""User"":""a.sarpedon@otisud.com"",""CRM"":""3781d5a7"",""Commentaire"":""Le 20/01/2022, j'ai envoyé un courriel à M. NAGUIN. Ce courriel permet à M. NAGUIN d'avoir un accès direct à la fiche de son établissement."",""Date"":""20/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,e1ff5234,36550f0f,m.lallement@otisud.com,attente envoi document,2022-01-20 00:00:00,🙂,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""e1ff5234"",""User"":""m.lallement@otisud.com"",""CRM"":""36550f0f"",""Commentaire"":""attente envoi document"",""Date"":""20/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,0a7d3ed8,36550f0f,m.lallement@otisud.com,document reçu et placé dans sa fiche,2022-01-20 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""0a7d3ed8"",""User"":""m.lallement@otisud.com"",""CRM"":""36550f0f"",""Commentaire"":""document reçu et placé dans sa fiche"",""Date"":""20/01/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,ea4f5f6b,4ff97124,a.sarpedon@otisud.com,"* Le prestataire a transmis les pièces importantes à joindre pour finaliser son dossier d'inscription.
* J'ai envoyé un mail à Madame GERMAIN le 20/01/2022.",2022-01-20 00:00:00,🙂,En cours,false,true,Commentaires,"{""ID"":""ea4f5f6b"",""User"":""a.sarpedon@otisud.com"",""CRM"":""4ff97124"",""Commentaire"":""* Le prestataire a transmis les pièces importantes à joindre pour finaliser son dossier d'inscription.\n* J'ai envoyé un mail à Madame GERMAIN le 20/01/2022."",""Date"":""20/01/2022"",""Moderer"":""TRUE"",""Status"":""En cours"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,c2cd45a7,57c9a917,m.lallement@otisud.com,prestataire ajouté en plateforme : courrier et mail ok,2022-01-20 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""c2cd45a7"",""User"":""m.lallement@otisud.com"",""CRM"":""57c9a917"",""Commentaire"":""prestataire ajouté en plateforme : courrier et mail ok"",""Date"":""20/01/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,304bec75,390d9512,m.lallement@otisud.com,ok Bertel + TDS,2022-01-20 00:00:00,🙂,Traitée,true,true,Commentaires,"{""ID"":""304bec75"",""User"":""m.lallement@otisud.com"",""CRM"":""390d9512"",""Commentaire"":""ok Bertel + TDS"",""Date"":""20/01/2022"",""Moderer"":""TRUE"",""Status"":""Traitée"",""Humeur"":""🙂"",""close_reqs"":""TRUE"",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,4d976657,84169222,a.sarpedon@otisud.com,"J'ai appelé Mme Bègue pour faire le point au sujet de ses interrogations.
Cf. mail envoyé par Madame Bègue en date du 20/01/2022.",2022-01-21 00:00:00,ok,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""4d976657"",""User"":""a.sarpedon@otisud.com"",""CRM"":""84169222"",""Commentaire"":""J'ai appelé Mme Bègue pour faire le point au sujet de ses interrogations.\nCf. mail envoyé par Madame Bègue en date du 20/01/2022."",""Date"":""21/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,319e90f9,c435c6cc,a.mir@otisud.com,Métro informe que la publication est prévue le 2 février :),2022-01-24 00:00:00,ok,En cours,false,true,Commentaires,"{""ID"":""319e90f9"",""User"":""a.mir@otisud.com"",""CRM"":""c435c6cc"",""Commentaire"":""Métro informe que la publication est prévue le 2 février :)"",""Date"":""24/01/2022"",""Moderer"":""TRUE"",""Status"":""En cours"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,e794cea3,6b0677a0,a.mir@otisud.com,Métro informe que la publication est prévue pour le 26/01,2022-01-24 00:00:00,ok,En cours,false,true,Commentaires,"{""ID"":""e794cea3"",""User"":""a.mir@otisud.com"",""CRM"":""6b0677a0"",""Commentaire"":""Métro informe que la publication est prévue pour le 26/01"",""Date"":""24/01/2022"",""Moderer"":""TRUE"",""Status"":""En cours"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,d9681334,185edac3,a.mir@otisud.com,Il s'agira d'expliquer au presta qu'il lui faut une page et non un profil,2022-01-24 00:00:00,ok,Problème,false,true,Commentaires,"{""ID"":""d9681334"",""User"":""a.mir@otisud.com"",""CRM"":""185edac3"",""Commentaire"":""Il s'agira d'expliquer au presta qu'il lui faut une page et non un profil"",""Date"":""24/01/2022"",""Moderer"":""TRUE"",""Status"":""Problème"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,45f3fa57,f283edf4,a.sarpedon@otisud.com,"Le 20/01/2022, j'ai envoyé un mail à M. LEBON en mentionnant les 3 pièces manquantes à fournir pour le référencement de l'AN DORMI VACANCES sur SOUBIK",2022-01-24 00:00:00,🙂,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""45f3fa57"",""User"":""a.sarpedon@otisud.com"",""CRM"":""f283edf4"",""Commentaire"":""Le 20/01/2022, j'ai envoyé un mail à M. LEBON en mentionnant les 3 pièces manquantes à fournir pour le référencement de l'AN DORMI VACANCES sur SOUBIK"",""Date"":""24/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,aaaf111c,e36bf722,a.sarpedon@otisud.com,"Le 24/01/2022, j'ai appelé le prestataire pour faire le point au sujet du suivi de son dossier :
*Le premier formulaire d'inscription SIT a été envoyé le 29/11/2021. 
* Le deuxième formulaire d'inscription SIT a été envoyé le 24/01/2022.",2022-01-24 00:00:00,🙂,En attente d'un retour du prestataire,false,true,Commentaires,"{""ID"":""aaaf111c"",""User"":""a.sarpedon@otisud.com"",""CRM"":""e36bf722"",""Commentaire"":""Le 24/01/2022, j'ai appelé le prestataire pour faire le point au sujet du suivi de son dossier :\n*Le premier formulaire d'inscription SIT a été envoyé le 29/11/2021. \n* Le deuxième formulaire d'inscription SIT a été envoyé le 24/01/2022."",""Date"":""24/01/2022"",""Moderer"":""TRUE"",""Status"":""En attente d'un retour du prestataire"",""Humeur"":""🙂"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,61de4d12,247bba4b,a.mir@otisud.com,Amir propose de faire un post sur lui et de le partager dans le groupe fb privé pro pour inviter les prestas du coin à rentrer en contact avec lui pour construire une formule,2022-01-24 00:00:00,ok,En cours,false,true,Commentaires,"{""ID"":""61de4d12"",""User"":""a.mir@otisud.com"",""CRM"":""247bba4b"",""Commentaire"":""Amir propose de faire un post sur lui et de le partager dans le groupe fb privé pro pour inviter les prestas du coin à rentrer en contact avec lui pour construire une formule"",""Date"":""24/01/2022"",""Moderer"":""TRUE"",""Status"":""En cours"",""Humeur"":""ok"",""close_reqs"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
